Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
12.16,0,0.4045604506163486591312386015,0.404560450616349,0.398810050555209,0.404560450616349,0.398810050555209,0,0.0000000,0.0000000,0,10.743786503020014101197310762,84.35109125278204533373783132,82.9244554872102387978237238,996562200
12.17,0,0.4045239741248147088211049422,0.404523974124815,0.398782495265881,0.404523974124815,0.398782495265881,0,0.0000000,0.0000000,0,10.738514104844616958625721209,84.34130946102993555656830025,82.91693396642711375932087463,997381800
12.18,0,0.4044875792915116096200907465,0.404487579291512,0.398755000873086,0.404487579291512,0.398755000873086,0,0.0000000,0.0000000,0,10.733249093289165917668558509,84.33151434214029231917329246,82.9094028630009476749828025,998201300
12.19,0,0.4044512498163884941341559856,0.404451249816388,0.398727551141138,0.404451249816388,0.398727551141138,0,0.0000000,0.0000000,0,10.727990459854907693740628239,84.32176206611662651703160857,82.90190430148955777056394221,999020800
12.20,0,0.4044150065818810766457461375,0.404415006581881,0.39870016701659,0.404415006581881,0.39870016701659,0,0.0000000,0.0000000,0,10.722738023460377382471849971,84.31203413815806210260096002,82.89442434389556247735904291,999840300
12.21,0,0.4043788109736591384783955978,0.404378810973659,0.398672809948981,0.404378810973659,0.398672809948981,0,0.0000000,0.0000000,0,10.717492747126424755535166087,84.30231998509045654283674879,82.88695516427365847617072251,1000660000
12.22,0,0.4043426996568904510735002013,0.40434269965689,0.398645516667099,0.40434269965689,0.398645516667099,0,0.0000000,0.0000000,0,10.712252499672987880431427762,84.29257619245377120871077738,82.87946382632757170140246679,1001479000
12.23,0,0.4043066332535635689640340218,0.404306633253564,0.39861824785631,0.404306633253564,0.39861824785631,0,0.0000000,0.0000000,0,10.707019146880060176747531769,84.28288184466221614122354052,82.87201006526060942013574431,1002299000
12.24,0,0.4042706673282260717107986552,0.404270667328226,0.398591059144293,0.404270667328226,0.398591059144293,0,0.0000000,0.0000000,0,10.701792062865889064070374887,84.27320456921706125460424093,82.8645694480594596946805188,1003119000
12.25,0,0.4042347460681409045943572429,0.404234746068141,0.3985638947812,0.404234746068141,0.3985638947812,0,0.0000000,0.0000000,0,10.696573250676404314072899493,84.26354413905447286732399136,82.85714206805617462300552354,1003938000
12.26,0,0.4041989029149373497501957819,0.404198902914937,0.398536788271306,0.404198902914937,0.398536788271306,0,0.0000000,0.0000000,0,10.691358914522258318212933963,84.25386031784324082977383929,82.84969716592360164606042326,1004758000
12.27,0,0.4041631182085247655450503280,0.404163118208525,0.398509720016925,0.404163118208525,0.398509720016925,0,0.0000000,0.0000000,0,10.686153076385162172120397873,84.24423140492724168211088772,82.84229415892776546729122999,1005577000
12.28,0,0.4041274222497902814554512401,0.40412742224979,0.39848272038111,0.40412742224979,0.39848272038111,0,0.0000000,0.0000000,0,10.680952019064337295382187998,84.23461206063760115890150975,82.83489846026991058052573435,1006397000
12.29,0,0.4040917812088139979937366659,0.404091781208814,0.398455755595866,0.404091781208814,0.398455755595866,0,0.0000000,0.0000000,0,10.675757650714933431542178315,84.22496888960147399035539233,82.82748520881911682772455242,1007216000
12.30,0,0.4040562115415810963041989006,0.404056211541581,0.398428842178868,0.404056211541581,0.398428842178868,0,0.0000000,0.0000000,0,10.670569638697562352273311204,84.21537526103770864674545434,82.82010953578207695959118854,1008036000
12.31,0,0.4040207158513763176316893738,0.404020715851376,0.398401982794852,0.404020715851376,0.398401982794852,0,0.0000000,0.0000000,0,10.665388466331478125076437836,84.20579798817927822002593916,82.81274654801121436166957907,1008855000
12.32,0,0.4039852789221444811191521556,0.403985278922144,0.398375162288978,0.403985278922144,0.398375162288978,0,0.0000000,0.0000000,0,10.66021357133864484558147779,84.19619982211341281098700669,82.80536816512945105492047999,1009675000
12.33,0,0.4039499143256792740569505734,0.403949914325679,0.398348394294023,0.403949914325679,0.398348394294023,0,0.0000000,0.0000000,0,10.655044055782652933375327843,84.18664611929061626345111578,82.79802341381698958570473561,1010494000
12.34,0,0.4039146084957663316482635963,0.403914608495766,0.398321665304519,0.403914608495766,0.398321665304519,0,0.0000000,0.0000000,0,10.649882678961567455958839171,84.17711298127179733830255256,82.79069468407593331761654381,1011314000
12.35,0,0.4038793845766703235907101244,0.40387938457667,0.398294998525247,0.40387938457667,0.398294998525247,0,0.0000000,0.0000000,0,10.644727627529512508961931348,84.16759423423200131575476806,82.7833770980853804464639127,1012134000
12.36,0,0.4038442170840542748592101262,0.403844217084054,0.398268368532154,0.403844217084054,0.398268368532154,0,0.0000000,0.0000000,0,10.639577500864155864057546755,84.15804686132960414751155118,82.77603813530850427819060236,1012953000
12.37,0,0.4038091279250540562440995202,0.403809127925054,0.39824179729243,0.403809127925054,0.39824179729243,0,0.0000000,0.0000000,0,10.634434386515284912703513763,84.14855131639725257923169289,82.76873855356420059982597996,1013773000
12.38,0,0.4037740955919362286649686344,0.403774095591936,0.398215263358167,0.403774095591936,0.398215263358167,0,0.0000000,0.0000000,0,10.629297220041165750529751953,84.1390699676421679542045821,82.76144992331391147232518347,1014592000
12.39,0,0.4037391409711898537159135139,0.40373914097119,0.39818878767545,0.40373914097119,0.39818878767545,0,0.0000000,0.0000000,0,10.624167054448130797123158098,84.12956407558199656563058065,82.75414326146632195000294397,1015412000
12.40,0,0.4037042272925886412254935206,0.403704227292589,0.398162333533423,0.403704227292589,0.398162333533423,0,0.0000000,0.0000000,0,10.619043370101295148113651776,84.12011143741556643217304036,82.74687698260272452770578449,1016231000
12.41,0,0.4036693953508528069377169533,0.403669395350853,0.398135941785949,0.403669395350853,0.398135941785949,0,0.0000000,0.0000000,0,10.613926264806488194959061365,84.11067340361240934829828329,82.73962204615602910804330901,1017051000
12.42,0,0.4036346460210266589086825293,0.403634646021027,0.398109613366991,0.403634646021027,0.398109613366991,0,0.0000000,0.0000000,0,10.608814074069989385375352038,84.10120657806534097069235983,82.73234562101755852397757756,1017870000
12.43,0,0.4035999407976542486958996803,0.403599940797654,0.398083309829788,0.403599940797654,0.398083309829788,0,0.0000000,0.0000000,0,10.603709999138536786863374973,84.09179898679648463509728124,82.72511428383378922860530657,1018690000
12.44,0,0.4035652980486989012038616471,0.403565298048699,0.398057049600775,0.403565298048699,0.398057049600775,0,0.0000000,0.0000000,0,10.598611171317867819010026947,84.08239733707022988808383807,82.71788760904523845229629373,1019509000
12.45,0,0.4035307306542227946481217005,0.403530730654223,0.398030845618262,0.403530730654223,0.398030845618262,0,0.0000000,0.0000000,0,10.593518630804703253488250336,84.07301084546295340153326756,82.71067265890940890306847405,1020329000
12.46,0,0.4034962304711562619471303979,0.403496230471156,0.398004689797208,0.403496230471156,0.398004689797208,0,0.0000000,0.0000000,0,10.588431855921356481755873515,84.06359552460214185667986616,82.70343631086826048784461966,1021148000
12.47,0,0.4034617891889619438848039258,0.403461789188962,0.397978573884886,0.403461789188962,0.397978573884886,0,0.0000000,0.0000000,0,10.583352425083143599442816062,84.05423932218348161187426328,82.69624486195613221479911586,1021968000
12.48,0,0.4034274144923070990854552478,0.403427414492307,0.397952505623551,0.403427414492307,0.397952505623551,0,0.0000000,0.0000000,0,10.578279420875666702178997554,84.04490087629194869274925111,82.68906711015084862920637561,1022787000
12.49,0,0.4033930954891899416642632525,0.40339309548919,0.397926474178573,0.40339309548919,0.397926474178573,0,0.0000000,0.0000000,0,10.573211995426123533508291966,84.03553009410748510518473329,82.68186530724695252140804319,1023607000
12.50,0,0.4033588454921917517206490879,0.403358845492192,0.397900492919688,0.403358845492192,0.397900492919688,0,0.0000000,0.0000000,0,10.568150793224886836974573273,84.02621028366866627302246165,82.67470213665268008201134921,1024427000
12.51,0,0.4033246719070164067088077849,0.403324671907016,0.397874569309538,0.403324671907016,0.397874569309538,0,0.0000000,0.0000000,0,10.563096460687200384250783855,84.01690694564175575439331036,82.66755175751165478293887892,1025246000
12.52,0,0.4032905583171582484944838081,0.403290558317158,0.397848686988341,0.403290558317158,0.397848686988341,0,0.0000000,0.0000000,0,10.558047498615044918880797686,84.00757161127650361655847541,82.66037756340242421117892417,1026066000
12.53,0,0.4032565033432380100832971160,0.403256503343238,0.397822844633227,0.403256503343238,0.397822844633227,0,0.0000000,0.0000000,0,10.553005988702982508365465941,83.99829747083983135194562219,82.6532498377140865994667178,1026885000
12.54,0,0.4032225140640623507651875184,0.403222514064062,0.3977970493793,0.403222514064062,0.3977970493793,0,0.0000000,0.0000000,0,10.5479689818494616004207538,83.98902366555070915812737792,82.64612248037412743167036433,1027705000
12.55,0,0.4031885837644452887306916411,0.403188583764445,0.397771294567456,0.403188583764445,0.397771294567456,0,0.0000000,0.0000000,0,10.542940212893579262547512438,83.97974148805307628637171572,82.63898942788303645316089313,1028524000
12.56,0,0.4031547326484128139696537381,0.403154732648413,0.397745600457596,0.403154732648413,0.397745600457596,0,0.0000000,0.0000000,0,10.53791600013587159037566143,83.97049617453577782478632311,82.63188419590601018504878282,1029344000
12.57,0,0.4031209249423582535311533032,0.403120924942358,0.397719931331775,0.403120924942358,0.397719931331775,0,0.0000000,0.0000000,0,10.532899280942656651406051953,83.96127432212240751062793978,82.62479708878432979692108311,1030163000
12.58,0,0.4030871980280763057587211412,0.403087198028076,0.397694324627242,0.403087198028076,0.397694324627242,0,0.0000000,0.0000000,0,10.527887059795330893354649184,83.9520179023713120529846577,82.61768413875988767477092745,1030983000
12.59,0,0.4030535141328522593750703482,0.403053514132852,0.397668742626526,0.403053514132852,0.397668742626526,0,0.0000000,0.0000000,0,10.5228823755383480316362587,83.94281624903150637114615172,82.61061283591864054995847439,1031802000
