0.27, 0, 0, 5, 0.721838, 0, 1570.11, -2971.973, -9.679012, 0.004559922, 0.07619628, 55.28103, 1.718321, 1.270703, 3.930832
0.5799997, 0.8143313, -0.1230079, 7.334472, 0.9398662, -0.1157684356864589029159880137, 10141.43, -3046.361, -9.679012, 0.004559922, 0.07619628, 140.6969, 1.712855, 1.257583, 4.10097
 
0.5899997, 0.9363964, -0.1148646, 7.489744, 0.9475136, -0.1358035964157071746197662278, 10599.59, -3048.796, -9.679012, 0.004559922, 0.07619628, 143.8499, 1.711919, 1.25716, 4.106459
 
0.5999997, 1, -0.1055006, 7.646425, 0.955202, -0.1535513982206190661367095804, 11071.74, -3051.234, -9.679012, 0.004559922, 0.07619628, 147.0291, 1.711092, 1.256737, 4.111947
 
0.6099997, 1, -0.09550062, 7.804509, 0.9629056, -0.1688937432738071062393670931, 11558.16, -3053.673, -9.679012, 0.004559922, 0.07619628, 150.235, 1.71038, 1.256314, 4.117435
 
0.6199997, 1, -0.08550062, 7.964023, 0.9706504, -0.1818357575235252210066331363, 12059.13, -3056.115, -9.679012, 0.004559922, 0.07619628, 153.4677, 1.70978, 1.25589, 4.122924
 
0.6299997, 1, -0.07550062, 8.124999, 0.9784623, -0.1924457668447144030445403404, 12574.91, -3058.56, -9.679012, 0.004559922, 0.07619628, 156.727, 1.709289, 1.255467, 4.128412
 
0.6399997, 1, -0.06550062, 8.287397, 0.9862896, -0.2007889612380927857324390227, 13105.8, -3061.006, -9.679012, 0.004559922, 0.07619628, 160.0135, 1.708903, 1.255044, 4.1339
 
0.6499997, 1, -0.05550063, 8.451279, 0.9941849, -0.2069276963565202221744374501, 13652.08, -3063.455, -9.679012, 0.004559922, 0.07619628, 163.3272, 1.70862, 1.254621, 4.139389
 
0.6599997, 1, -0.04550063, 8.616568, 1.002069, -0.2109217146243358744755172992, 14214.03, -3065.906, -9.679012, 0.004559922, 0.07619628, 166.6681, 1.708436, 1.254197, 4.144877
 
0.6699997, 1, -0.03550063, 8.78336, 1.010021, -0.2128277633039588054292059161, 14791.97, -3068.359, -9.679012, 0.004559922, 0.07619628, 170.0366, 1.708348, 1.253774, 4.150365
 
0.6799996, 1, -0.02550063, 8.95163, 1.018015, -0.2127039364755842298684094398, 15386.17, -3070.815, -9.679012, 0.004559922, 0.07619628, 173.4327, 1.708353, 1.253351, 4.155854
 
0.6899996, 1, -0.01550063, 9.121359, 1.026024, -0.2105998854811090961105251587, 15996.95, -3073.273, -9.679012, 0.004559922, 0.07619628, 176.8565, 1.70845, 1.252928, 4.161342
 
0.6999996, 1, -0.005500631, 9.292586, 1.034075, -0.2065666687854800635588685031, 16624.61, -3075.732, -9.679012, 0.004559922, 0.07619628, 180.3084, 1.708636, 1.252505, 4.166831
 
0.7099996, 1, 0.004499368, 9.465374, 1.042221, -0.2006538774253205214842974122, 17269.48, -3078.195, -9.679012, 0.004559922, 0.07619628, 183.7885, 1.708909, 1.252082, 4.172319
 
0.7199996, 1, 0.01449937, 9.639592, 1.05033, -0.1929085495140065261875040541, 17931.84, -3080.659, -9.679012, 0.004559922, 0.07619628, 187.2968, 1.709267, 1.251658, 4.177807
 
0.7299996, 1, 0.02449937, 9.815361, 1.058508, -0.1833773211297570736589182705, 18612.04, -3083.126, -9.679012, 0.004559922, 0.07619628, 190.8336, 1.709708, 1.251235, 4.183295
 
0.7399996, 1, 0.03449937, 9.992659, 1.066727, -0.1721045568521537691359877599, 19310.39, -3085.595, -9.679012, 0.004559922, 0.07619628, 194.399, 1.710231, 1.250812, 4.188784
 
0.7499996, 1, 0.04449937, 10.17149, 1.074989, -0.1591361087908593410041308279, 20027.2, -3088.066, -9.679012, 0.004559922, 0.07619628, 197.9932, 1.710833, 1.250389, 4.194272
 
0.7599996, 1, 0.05449937, 10.35184, 1.083267, -0.1445116980193913479172653052, 20762.84, -3090.539, -9.679012, 0.004559922, 0.07619628, 201.6163, 1.711513, 1.249965, 4.19976
 
0.7699996, 1, 0.06449936, 10.5338, 1.091641, -0.1282724125308011525666224015, 21517.63, -3093.015, -9.679012, 0.004559922, 0.07619628, 205.2686, 1.712271, 1.249542, 4.205249
 
0.7799996, 1, 0.07449936, 10.71722, 1.099951, -0.1104586970618898262349062553, 22291.88, -3095.493, -9.679012, 0.004559922, 0.07619628, 208.9501, 1.713104, 1.249119, 4.210737
 
0.7899995, 0.8400065, 0.08449936, 10.90228, 1.108384, -0.0911094083105858407859209849, 23085.97, -3097.973, -9.679012, 0.004559922, 0.07619628, 212.661, 1.714011, 1.248696, 4.216226
 
0.7999995, 0.604458, 0.09289943, 11.08892, 1.116859, -0.0704234933743618978760284322, 23900.22, -3100.455, -9.679012, 0.004559922, 0.07619628, 216.4015, 1.714985, 1.248273, 4.221714
 
0.8099995, 0.3460441, 0.09894401, 11.27705, 1.125298, -0.0488343662542862619307937898, 24734.96, -3102.94, -9.679012, 0.004559922, 0.07619628, 220.1715, 1.716004, 1.247849, 4.227202
 
0.8199995, 0.07029635, 0.1024044, 11.46683, 1.133832, -0.0268574963269834077179015627, 25590.58, -3105.427, -9.679012, 0.004559922, 0.07619628, 223.9714, 1.717044, 1.247426, 4.23269
 
0.8299995, -0.2160262, 0.1031074, 11.65821, 1.14241, -0.0050390362922656378703917905, 26467.41, -3107.916, -9.679012, 0.004559922, 0.07619628, 227.8013, 1.718081, 1.247003, 4.238179
 
0.8399995, -0.5043364, 0.1009471, 11.85116, 1.151004, 0.0160604682914326894328290637, 27365.81, -3110.407, -9.679012, 0.004559922, 0.07619628, 231.6612, 1.717557, 1.24658, 4.243667
 
0.8499995, -0.784299, 0.09590378, 12.04572, 1.159642, 0.0358822609221261343935218886, 28286.16, -3112.9, -9.679012, 0.004559922, 0.07619628, 235.5514, 1.716617, 1.246157, 4.249156
 
0.8599995, -1, 0.0880608, 12.24189, 1.168322, 0.0538858374939597952993571834, 29228.83, -3115.396, -9.679012, 0.004559922, 0.07619628, 239.472, 1.715765, 1.245733, 4.254644
 
0.8699995, -1, 0.0780608, 12.43966, 1.17702, 0.0696210312008695185924252937, 30194.16, -3117.894, -9.679012, 0.004559922, 0.07619628, 243.4231, 1.715022, 1.24531, 4.260132
 
0.8799995, -1, 0.0680608, 12.63909, 1.185788, 0.0829273295063995784532280661, 31182.59, -3120.394, -9.679012, 0.004559922, 0.07619628, 247.405, 1.714396, 1.244887, 4.26562
 
