time,x,y,z,vx,vy,vz,e0,e1,e2,e3
0.0,0.0,0.0,1191.0,0.0,0.0,0.0,0.7752909273764699,-0.0006656569296074264,0.003021529749833504,0.6315967108737633
0.1,0.004704666370201015,0.005735313096408419,1191.5627156903222,0.08651402160096676,0.10357160053293188,10.567480890196673,0.7752909273764699,-0.0006656569296074264,0.003021529749833504,0.6315967108737633
0.2,0.017761025812989117,0.0213464598927688,1193.22422514545,0.17869709164515268,0.21372275533224205,21.94959180648869,0.7752909273764699,-0.0006656569296074264,0.003021529749833504,0.6315967108737633
0.30000000000000004,0.04086396282063564,0.048957517569817276,1196.0243071669045,0.27736721924783037,0.33169683029520863,33.944012205409244,0.7752909273764699,-0.0006656569296074264,0.003021529749833504,0.6315967108737633
0.4,0.07397037939284551,0.08801538785043189,1199.9931579436804,0.3867679538126874,0.464579015437658,46.72440566876103,0.7752908014990346,-0.0007160623285571132,0.0029808346120417067,0.6315970036271086
0.5,0.11856532013362342,0.14171324056160017,1205.3688236554535,0.5076878680393662,0.6208906302323778,60.379626525178374,0.7752909105526994,-0.001087074554905898,0.003316653385625991,0.6315946659793747
0.6000000000000001,0.17677619676545445,0.2146801259168789,1212.1276726901885,0.6700266545366684,0.7910455942670437,74.84738920335693,0.7752913482371097,7.160256761191474e-06,0.006055518249239639,0.6315747430005008
0.7000000000000001,0.24878029881499641,0.29909952300399245,1220.3798207093341,0.9543904820796254,1.0731070011869377,90.22496995216909,0.7752922439833405,0.0020784275661752663,0.010040243721240186,0.6315194455154541
0.8,0.37974053302572053,0.4360751106761919,1230.1681941413146,1.3884218693492791,1.4740499950849502,106.44431839166428,0.7752877273690123,0.0037398364969817082,0.014238246643448926,0.6314366363670137
0.9,0.5348489142162944,0.6023413125661128,1241.6419364396668,1.9516594294045764,2.05892212529912,123.57953688714638,0.7752804769743586,0.00399115887754541,0.01592031327114903,0.6314038298098718
1.0,0.7368070987977374,0.8255538995510509,1254.9188134700094,2.6977514255291535,2.7597232203324307,141.71572637419072,0.7752675410050686,0.0023989378859959384,0.014542493838977601,0.6314610049986592
1.1,1.0414680383322446,1.1041218600459841,1270.0254590260483,3.473267049203293,3.6906660623230496,160.81437552210562,0.7752537839825374,0.00022935048125455643,0.011364030436838063,0.6315476044063065
1.2000000000000002,1.3949282234561264,1.446532200605186,1287.0833267763103,4.072583982125521,4.471198320717559,180.9432815696833,0.7752584424081007,-7.627926479480256e-05,0.009135945867450234,0.6315780839686779
1.3,1.7413666485247454,1.9544778244131833,1306.2566665618724,4.665466314096135,5.20159769871105,202.13393618310664,0.7752713159766147,0.00030746275212931656,0.010591162643095814,0.6315394836147711
1.4000000000000001,2.22683024028459,2.429477896487544,1327.5482048550152,5.426224471963523,6.031414479626541,224.35719643838297,0.77527287172806,0.0015539885789560982,0.013140494720406654,0.631487835892764
1.5,2.7987153591057266,3.0964315534570765,1351.151127380552,6.465319292668003,7.035756264243944,247.66173903720352,0.7752571191837089,0.0007459498451002905,0.01267347917226841,0.6315181910598263
1.6,3.454310029766746,3.8077569644573157,1377.1250581554111,7.372116541276503,8.030998534916902,272.1138892000313,0.775257790413117,0.00028363288051120596,0.010955546086545724,0.6315498824052667
1.7000000000000002,4.187543359588015,4.707182308306373,1405.605872049692,8.216227343372346,8.989624753587249,297.6989061591533,0.7752703620684313,0.0006177739871690106,0.01201282720213786,0.631514984807325
1.8,5.029475648163657,5.705085518426222,1436.6980413970387,9.257765451183744,10.085912434636036,324.3505156857728,0.7752591803901748,0.0007167334364425122,0.012566383785713505,0.6315178346749087
1.9000000000000001,6.0163531042101885,6.784033750283957,1470.5123891246958,10.265938771365223,11.206204182742532,352.05422674221074,0.7752617573438716,0.000537951833530958,0.011549234017694318,0.6315342693801511
