Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
13.27,4,0.4073833643263467731561964696,0.460061064794311,0.454545366697098,0.409375370810156,0.403846203940344,0.710929185881147,0.7409048800530360525261773138,0.5418965249606930525261773138,0.199008355092343,10.612679287525134457603209563,80.15539477072186163827138228,80.15539496005768131578164523,1103236000
13.28,4,0.4073625658054000317154292148,0.460017194834606,0.454509373736958,0.409354470589454,0.403833199954036,0.710600882347991,0.7405748655088079354255503198,0.5416304322435229354255503198,0.198944433265285,10.607952177028440224963747844,80.14934974779504725634179731,80.14934993648090936076156596,1104067000
13.29,4,0.4073417943897875377442872135,0.459973385195897,0.454473424219579,0.409333597606624,0.403820206286151,0.71027305215462,0.7402453261817460965660345952,0.5413646963816570965660345952,0.198880629800089,10.603231873514321215609580419,80.14333543545807194484100559,80.14333562349711545566883441,1104898000
13.30,4,0.4073210710941047773582406575,0.459929654767532,0.454437537082498,0.409312772979019,0.403807244102349,0.709945662698264,0.7399162308695155061602760900,0.5410992863214495061602760900,0.198816944548066,10.598517930042277238471853282,80.1373334868033553175082264,80.13733367419634769099256802,1105730000
13.31,4,0.4073003687410374568596396306,0.459885972693571,0.4544016815178,0.409291969396434,0.403794286140564,0.709618664222914,0.7395875277882596431357347064,0.5408341504277306431357347064,0.198753377360529,10.59380960486322875039566682,80.13131895914372661274402255,80.13131914588820562730033974,1106561000
13.32,4,0.4072797405934623075283137733,0.459842386062537,0.454365904661852,0.409271240382188,0.40378138597208,0.709291962834253,0.7392591265604488259891667218,0.5405691984716578259891667218,0.198689928088791,10.589105603414420560312167027,80.1253276173475769028448133,80.12532780344574473255282612,1107393000
13.33,4,0.4072591175443271255511302452,0.459798837793088,0.454330149480994,0.409250516491312,0.403768474199722,0.708965737762147,0.7389312020008869973372519394,0.5403046054167189973372519394,0.198626596584168,10.584408429733423477152499892,80.11935296364782890674795728,80.11935314910100775836056856,1108224000
13.34,4,0.4072385516130955567849004062,0.45975536787179,0.454294456009297,0.409229849997633,0.403755603144941,0.708639811461794,0.7386035797898995189505255804,0.5400401970919275189505255804,0.198563382697972,10.579715586874896605675720205,80.1133573979206131376902832,80.11335758272526738228796338,1109055000
13.35,4,0.4072180066564029998540150902,0.45971194913259,0.454258797128051,0.409209204581053,0.403742736535097,0.708314316107159,0.7382763898877752936330403470,0.5397761036062592936330403470,0.198500286281516,10.57502893638283843085599676,80.107391032478562777407936,80.1073912166376439589316262,1109887000
13.36,4,0.4071975090273448607668967838,0.459668606780661,0.454223198089597,0.409188606723528,0.40372990089943,0.707989232511307,0.7379496149158333183704397822,0.5395123077297183183704397822,0.198437307186115,10.570348229325978409538429944,80.10144138130823402261699796,80.10144156482307587518181963,1110718000
13.37,4,0.4071770532212318323574289666,0.45962533288404,0.454187651008979,0.409168050893452,0.403717090753455,0.707664526537444,0.7376232202704070105037796454,0.5392487750073260105037796454,0.198374445263081,10.565672970043287702740211353,80.0954701485792117565071161,80.09547033144616542417454658,1111549000
13.38,4,0.4071566335318596061481527720,0.459582120051307,0.454152148541613,0.40914753135672,0.403704300410016,0.707340174681814,0.7372971819926626160288251764,0.5389854816289376160288251764,0.198311700363725,10.561002815349865063134350171,80.08952865688163869405180266,80.08952883910373561901367071,1112381000
13.39,4,0.4071362547379280917742211005,0.459538976512993,0.454116698964704,0.409127052915396,0.403691534717966,0.70701622580283,0.7369715493993852964993793613,0.5387224770600202964993793613,0.198249072339365,10.556338471656492003824083595,80.08359794360183143422657476,80.08359812517963650826382788,1113212000
13.40,4,0.4071159018460172476339290827,0.459495884560204,0.454081284615859,0.409106600502749,0.40367877865719,0.706692642638664,0.7366462840874486286573520300,0.5384597230461366286573520300,0.198186561041312,10.551679388879015277482420812,80.07767341919743352247050044,80.07767360013090616287489668,1114044000
13.41,4,0.4070955964026659551541019888,0.459452873884449,0.454045935232934,0.409086195770672,0.403666053926039,0.706369539401869,0.7363215020655973912324979375,0.5381973357447183912324979375,0.198124166320879,10.547027228720255721169576215,80.07174239477477850228897654,80.07174257506219443695432368,1114875000
13.42,4,0.4070753417596825526594734727,0.459409934237338,0.454010640613712,0.409065842087366,0.403653363939,0.706046721245274,0.7359970082496281182342598275,0.5379351202202481182342598275,0.19806188802938,10.542379196804863115687627394,80.0658338539305418761108724,80.06583403357400993745236781,1115706000
13.43,4,0.4070551074769520532323680897,0.459367047997409,0.453975383182746,0.409045508863868,0.40364067815324,0.705724374677724,0.7356729874680584024695291189,0.5376732614499294024695291189,0.197999726018129,10.537737940606319269967720339,80.05993746274542171206618905,80.05993764174565719601437201,1116538000
13.44,4,0.4070349102686046404168511063,0.459324220029878,0.453940167851107,0.409025212896039,0.403628013410583,0.705402328493355,0.7353492692746515776859304678,0.5374115891362135776859304678,0.197937680138438,10.533101018662166640854955442,80.05402474725339015435875344,80.05402492560741240855326923,1117369000
13.45,4,0.4070147574421236431285353172,0.459281467426566,0.453905011756301,0.409004961527093,0.403615377100043,0.705080721844085,0.7350259936778115174575017299,0.5371502434361885174575017299,0.197875750241623,10.528470436444991389366524294,80.04814144777508747391223861,80.04814162548588359210307543,1118200000
13.46,4,0.4069946412831498236840501998,0.459238769591808,0.453869894348194,0.408984747004949,0.40360276151518,0.704759371325635,0.7347029762865169067929657283,0.5368890401075229067929657283,0.197813936178994,10.523843552748095268175436085,80.04226493271674640291790866,80.04226510978436599679105731,1119032000
13.47,4,0.4069745461204270425764581843,0.459196129087688,0.453834818234239,0.408964553581723,0.403590150953588,0.704438539329534,0.7343804790350114991330653317,0.5366282412331454991330653317,0.197752237801866,10.519224119503074114341905207,80.03637456549970304224572476,80.03637474192142983083189931,1119863000
13.48,4,0.4069545113062706249524525056,0.459153569778412,0.453799807323849,0.408944420802153,0.403577585005325,0.704118000229595,0.7340582785145576466068962049,0.5363676235530056466068962049,0.197690654961552,10.514608936615540032624986448,80.03051276482273464732388326,80.0305129406014684413222669,1120695000
13.49,4,0.4069344966385804594821015050,0.459111063335529,0.453764833333622,0.408924308267561,0.403565023316871,0.703797928045727,0.7337365463482119040535862810,0.5361073588388459040535862810,0.197629187509366,10.510000462404650184041871403,80.02466438206184487461791133,80.02466455719846218243956435,1121526000
13.50,4,0.4069145276303882982835046162,0.459068624681436,0.453729911230846,0.408904241615731,0.403552491571011,0.703478168642312,0.7334151298198875156177159978,0.5358472945232675156177159978,0.19756783529662,10.50539650937365134939463766,80.01879471651927249547262404,80.01879489101011165956294392,1122357000
13.51,4,0.4068945986001931558379276949,0.459026257316212,0.453695044560336,0.40888421513738,0.403539984103305,0.703158853915631,0.7330941607518455013162585731,0.5355875625772155013162585731,0.19750659817463,10.500798965737313661571408409,80.01296640036289227979353121,80.0129665742125065511856694,1123189000
13.52,4,0.4068746955691118686748669518,0.45898393781935,0.453660209946156,0.408864214785273,0.4035274869112,0.702839850309064,0.7327735042821813748734690432,0.5353280282874743748734690432,0.197445475994707,10.496205899741177929503329645,80.00713506384884423984430508,80.00713523705597446877748758,1124020000
13.53,4,0.4068548379342727130008929450,0.458941696371254,0.45362543761313,0.408844260051385,0.403515019531201,0.702521309990463,0.7324533143164519271499744629,0.5350688457082869271499744629,0.197384468608165,10.491619515919954286078524556,80.00129312748764279119042332,80.00129330004998969676855572,1124851000
13.54,4,0.4068350088754848184698115499,0.458899509759564,0.453590704393167,0.408824334033277,0.403502565105242,0.702203143310947,0.7321334998080296524356428751,0.5348099239417106524356428751,0.197323575866319,10.487038510126781512099070731,79.99547887491294405444919589,79.99547904683327706975463347,1125683000
13.55,4,0.4068152208245587420551298123,0.45885738538629,0.453556017732377,0.408804449223551,0.403490136170137,0.701885277032274,0.7318139882164926299321958212,0.5345511905960126299321958212,0.19726279762048,10.482461843296652768582159765,79.98967593520234927092886459,79.98967610648129686445324683,1126514000
13.56,4,0.4067954681512804515595845629,0.458815317633562,0.453521372056851,0.40878459996446,0.403477727112203,0.701567711919258,0.7314947799159763127866452231,0.5342926461940153127866452231,0.197202133721961,10.477889520788690512372892045,79.98385226413335034571907635,79.98385243476730051763836769,1127346000
13.57,4,0.4067757450982801915703116152,0.458773317064539,0.453486777973543,0.408764780470483,0.403465332189825,0.701250681967855,0.7311761090723363423459643018,0.5340345250502583423459643018,0.197141584022078,10.473324896781715848230322363,79.9780641876814441046110034,79.97806435767417302054794719,1128177000
13.58,4,0.4067560671183049684373120831,0.458731384317444,0.453452236164326,0.408745006269928,0.403452966975065,0.700933973694626,0.7308577627697355917444501801,0.5337766143975925917444501801,0.197081148372143,10.468764921480969289257687913,79.97227978100115383266121862,79.97227995035227265782061518,1129008000
13.59,4,0.4067364277322251879976939279,0.458689515354961,0.453417742635376,0.408725270851983,0.40344062500071,0.700617622696534,0.7305397762398289033148879415,0.5335189496163589033148879415,0.19702082662347,10.464210099542773940214043482,79.96651016453273746322557255,79.96651033324331579247810734,1129840000
13.60,4,0.4067168146433578012901031857,0.458647700114741,0.453383287367689,0.408705561859837,0.4034282939534,0.700301662214397,0.7302221819435702415826167177,0.5332615633161992415826167177,0.196960618627371,10.459660895936071933987512262,79.96072179012058908851460065,79.9607219581872380825530846,1130671000
13.61,4,0.4066972397384572866625419826,0.458605951204495,0.453348883012166,0.408685891238368,0.403415985821307,0.699986101307028,0.7299049898001895264717021218,0.5330044655650305264717021218,0.196900524235159,10.455117452743378403466217444,79.9549626290447748204849133,79.95496279647045989365950483,1131502000
13.62,4,0.4066777097238374366250450463,0.458564272983629,0.453314533971251,0.408666265726683,0.403403707386684,0.699670905704757,0.7295881659305930066194207479,0.5327476226324430066194207479,0.19684054329815,10.450579284682362833624327819,79.94921244805003425608774184,79.94921261483505416582964098,1132334000
13.63,4,0.4066582157257009756867622023,0.458522652146553,0.453280226982247,0.408646676407593,0.403391449775337,0.699356012958925,0.7292716471130856749550328289,0.5324909714454286749550328289,0.196780675667657,10.446045486169006329220898177,79.94344171981855340218194419,79.94344188595928986324095906,1133165000
13.64,4,0.4066387539428181826656168587,0.458481096631227,0.453245970025852,0.408627119461282,0.403379209210295,0.699041591343968,0.7289556017689003090317527559,0.5322346805739103090317527559,0.19672092119499,10.441518469659804699187074509,79.93770843623040418961950069,79.93770860173089992863435756,1133997000
13.65,4,0.4066193177199297221443203178,0.458439586372214,0.453211743079225,0.408607588199947,0.403366979046452,0.69872744978138,0.7286398378882660343052722633,0.5319785581568000343052722633,0.196661279731466,10.436995484817296104540048409,79.93197929594946558048537763,79.93197946080939301544966891,1134828000
13.66,4,0.4065999253886812355206361324,0.458398158256285,0.453177583071577,0.408588101044872,0.403354777747638,0.698413851693667,0.7283246208280574817294947295,0.5317228696996604817294947295,0.196601751128397,10.432480332598824297952829062,79.92623836092764303800108615,79.92623852514447815715923848,1135659000
13.67,4,0.4065805720650593416694333974,0.458356780684821,0.453143458446588,0.408568653088161,0.403342600448358,0.698100415554137,0.7280095677897027256180925901,0.5314672325526047256180925901,0.196542335237098,10.427967529818700764399585263,79.9205181012550861216056484,79.92051826483071856523237669,1136491000
13.68,4,0.4065612420737037635659889633,0.458315462212008,0.453109377800592,0.408549228577806,0.403330431438856,0.69778748950467,0.7276950266666773402574850596,0.5312119947577983402574850596,0.196483031908879,10.423462059683919988854485802,79.91482009452263538982580267,79.91482025745908691516072695,1137322000
