time,x,y,z,vx,vy,vz,e0,e1,e2,e3
0.0,0.0,0.0,1191.0,0.0,0.0,0.0,0.7554333380887833,-0.0006508671779199805,0.0025746717893863243,0.6552201302929661
0.1,0.0046311799664907945,0.005136788551425237,1191.6394425404449,0.08934103898803272,0.09901755695080085,12.37226650772395,0.7554333380887833,-0.0006508671779199805,0.0025746717893863243,0.6552201302929661
0.2,0.019024304635323477,0.021094793115936813,1193.6471805801982,0.18525474784698018,0.20535347927809147,25.7010168441862,0.7554333380887833,-0.0006508671779199805,0.0025746717893863243,0.6552201302929661
0.30000000000000004,0.041939060539190574,0.04668727727960532,1196.8135318641016,0.28664905402893703,0.31785452891589644,39.70554619908118,0.7554333380887833,-0.0006508671779199805,0.0025746717893863243,0.6552201302929661
0.4,0.07563533905124026,0.08416084089725755,1201.5126159237232,0.39457062078086813,0.4421273331965124,54.73040550511202,0.755434490604544,-0.0008859888227232716,0.0025151359462700896,0.6552187569964941
0.5,0.1227397175067522,0.13614672001886324,1207.7955048055383,0.5573322164844098,0.596867330162253,70.70125088157423,0.755432132611262,-0.0010252534776563679,0.003686406259865847,0.6552157295750725
0.6000000000000001,0.1918430051341035,0.20660239000124883,1215.7016044338657,0.852095622657586,0.904297654095457,87.65477561122206,0.755409827829122,-0.0003187813122189891,0.006527931599826561,0.6552200214482756
0.7000000000000001,0.2942884388924624,0.31981436213688,1225.3692542932827,1.3106742394933124,1.238379952431777,105.63498957460521,0.7553513728288764,0.0007024763348701543,0.010150567311637581,0.6552410061006427
0.8,0.45371908623584356,0.48718723031125577,1236.870568945537,2.1497930820880895,1.9200584551972006,124.67046070330983,0.755287672877066,0.0011360344799049157,0.012685400118014103,0.6552696553705599
0.9,0.6922178508163962,0.6797979585395548,1250.327449779179,3.130099965326433,2.7538311427671887,144.78553183028708,0.7552820379684807,0.0004716485097797043,0.012262484780489916,0.6552850159563165
1.0,1.044899060447473,0.9492507101002857,1265.8422809048866,3.9772648820389995,3.4605161623655625,166.01837800649741,0.7553234300804417,-0.0007819879801352884,0.009449239503495901,0.6552836151920179
1.1,1.4839389057867187,1.3307221491477932,1283.5703380182417,4.592237194864742,4.1048461601480115,188.43984026379516,0.7553512108966989,-0.00138547382939139,0.007143824038708353,0.6552797833271394
1.2000000000000002,1.9681619567759798,1.7636149677390982,1303.582059272846,5.279525861472999,4.799290293607944,212.03033677864408,0.7553435796237946,-0.0008439634730694667,0.008602029499236098,0.6552719813445884
1.3,2.525813013176625,2.3261465532353536,1326.0098945178725,6.11766148003945,5.66437236899101,236.8438733749167,0.7553083132754083,-0.0001724384753566018,0.011122645829604188,0.6552752161586606
1.4000000000000001,3.1557451614159024,2.888387067376405,1350.9800843276705,7.119814703160708,6.790676507270137,262.88972471962427,0.7553170768267881,-0.0007664397563690446,0.009937146777336897,0.6552837394120669
1.5,3.951644884727149,3.7164234970052923,1378.626922777375,8.000061794461363,7.6673808489193975,290.2230956170178,0.7553348351093154,-0.0011595637311524747,0.008633953528974926,0.6552811588385526
1.6,4.786480687364218,4.451893503980773,1409.0620958625898,8.920235511536921,8.600067661993265,318.7842078683948,0.7553174822809199,-0.000549230103426088,0.010200601435346854,0.6552794419463066
