Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0,B,0,0,0,0,0,0,71,0,0,83.53,104.257,4.876934,0,0,0,0,0,0,85,85,0,0
0.09999999,B,0.09999999,0.03378454,0,1.0534,0,1002.861,70.63849,0.153229,0,83.08411,104.257,4.981848,424.665170614854,422.795570816371,39.804678511472,42.6512568279898,41.14993,3.881638,85,85,2.037692,0.1923493
0.2,B,0.2,0.07185051,0,0.9428717,0,1058.652,70.21406,0.6201994,0,82.63822,104.257,5.086762,452.776121359187,450.800123547746,42.2547592870441,86.3332974231288,84.96114,7.99611,85,85,8.320007,0.7842035
0.3,B,0.3,0.1126634,0,0.895788,0,1116.584,69.76579,1.448192,0,82.19234,104.257,5.191677,482.225481387641,480.137948171335,44.8214862020677,133.110382424124,131.645,12.3619,85,85,19.12601,1.799979
0.3999999,B,0.3999999,0.1561574,2.528887,0.9652442,1.503142,1176.046,69.29282,2.996228,4.938568,81.74645,103.0794,5.01952,512.630862406916,510.5821,45.78559,182.937051073896,181.332,16.84496,84.93351,84.6927,34.97398,3.259528
0.4999998,B,0.4999998,0.202405,1.706046,0.9268817,1.013446,1237.33,68.79456,4.830077,5.533504,81.30057,103.4421,5.209767,544.381789992552,541.9897,50.97743,235.903144259927,234.1117,21.68233,84.64047,84.70863,55.98411,5.181488
0.5999997,B,0.5999997,0.2515188,0.9061528,0.9046231,0.5520501,1300.125,68.27024,7.272521,4.618804,80.85468,103.8016,5.399268,577.264239948375,574.1575,59.80943,292.130849232943,290.0783,27.23396,84.1102,84.63651,82.44688,7.619857
0.6999996,B,0.6999996,0.3035956,0.1520647,0.9001162,0.1228026,1364.966,67.71924,10.53086,1.488014,80.40879,104.1531,5.586897,611.533894363765,607.243,72.31627,351.728028089299,349.3053,33.87681,83.42329,84.46058,114.6849,10.66492
0.7999995,B,0.7999995,0.3587397,-0.4112794,0.9068442,-0.2046359,1430.718,67.14076,14.79334,-3.44478,79.96291,104.0847,5.675714,646.65852066096,640.8531,86.45546,414.80312236028,411.8723,41.88734,82.7737,84.19299,153.0288,14.44141
0.8999994,B,0.8999994,0.4170277,-0.6006919,0.9162056,-0.3349187,1498.089,66.53439,20.16486,-7.584865,79.51702,103.9771,5.755308,682.928106606999,675.8712,97.92303,481.441421687388,477.8688,51.20774,82.41492,83.88361,197.8169,19.08686
0.9999993,B,0.9999993,0.4785672,-0.3641287,0.922844,-0.2233286,1566.781,65.8995,26.69782,-6.632862,79.07114,104.0691,5.881867,720.124068980408,712.8639,101.9987,551.758482396384,547.4734,61.29662,82.49051,83.61161,249.4015,24.70907
1.099999,B,1.099999,0.5434506,0.0690117,0.9320912,0.01594274,1636.66,65.23557,34.69885,0.6081435,78.62524,104.2434,6.027797,758.17015300449,751.7047,98.80296,625.85057483038,620.8836,71.35742,82.84571,83.44382,308.1542,31.34471
1.199999,B,1.199999,0.6117639,0.2781041,0.9460256,0.1528803,1707.937,64.54209,44.52049,7.360439,78.17936,104.1277,6.105494,797.249783102792,791.3534,96.78333,703.806981467259,698.233,81.06718,83.06237,83.37742,374.464,38.96747
1.299999,B,1.299999,0.6835933,0.08860585,0.9678483,0.06525628,1780.436,63.8185,56.71745,3.906924,77.73347,104.2015,6.227763,837.071303752464,830.4092,105.3989,785.714751033464,779.5216,91.12182,82.89003,83.3327,448.7261,47.56926
1.399999,B,1.399999,0.7590353,-0.1392156,0.9740226,-0.0714003,1854.507,63.06423,70.16098,-5.248368,77.28759,104.1963,6.33145,878.485322905693,870.3054,119.6034,871.680626989366,864.7375,102.4656,82.62434,83.24234,531.3321,57.23675
1.499999,B,1.499999,0.8382087,-0.04092447,1.007832,-0.03383805,1929.549,62.27872,88.23501,-3.019956,76.84171,104.2281,6.443857,919.372845334759,911.0242,123.6177,961.807881100331,954.0262,114.765,82.66579,83.14054,622.6832,68.09563
1.599999,B,1.599999,0.920965,0.09100894,1.094633,0.05050528,2005.785,61.46157,115.2654,5.416034,76.39581,104.7925,6.681564,957.721048542267,949.9311,121.9037,1055.89383039215,1047.315,126.9895,82.78238,83.0865,723.1844,80.18481
1.699999,B,1.699999,1.007077,-0.02759199,1.19125,-0.008627083,2082.967,60.61234,149.386,-1.100755,75.94993,107.2026,7.353571,994.485003805538,985.6779,132.0587,1153.67541253121,1144.275,139.6401,82.65319,83.04239,833.2189,93.50707
1.799999,B,1.799999,1.096573,-0.004974766,1.230423,-0.0102067,2160.916,59.73065,182.1311,-1.536029,75.50404,107.9918,7.644179,1033.98973665475,1024.728,138.0844,1255.21325085354,1244.89,153.3174,82.64168,82.97896,953.1475,108.1506
1.899999,B,1.899999,1.189821,0.01998796,1.24261,0.01661321,2239.638,58.8162,215.5028,2.927265,75.05816,107.2902,7.584013,1075.34409577798,1066.137,140.4166,1360.90037487059,1349.67,167.1377,82.65417,82.94066,1083.365,124.1712
1.999998,B,1.999998,1.286764,-0.01667053,1.277311,-0.01247931,2319.059,57.86871,257.7314,-2.556626,74.61227,107.1017,7.64458,1114.18603481162,1104.057,149.8955,1470.60840938544,1458.398,181.7797,82.59485,82.8951,1224.281,141.6092
2.099998,B,2.099998,1.387579,0.01495983,1.220448,0.01039607,2399.07,56.88792,284.7317,2.461439,74.16638,106.885,7.698509,1163.89803712585,1153.793,153.0371,1584.65184824654,1571.438,196.8808,82.6106,82.8588,1376.296,160.5397
2.199998,B,2.199998,1.493173,-0.008346545,1.156006,-0.0061007,2479.567,55.87363,310.3914,-1.661714,73.7205,106.3904,7.687038,1217.20582299258,1206.204,163.2848,1703.96393525381,1689.686,212.7884,82.56926,82.82231,1539.9,181.0144
2.299998,B,2.299998,1.603703,0.006172511,1.101937,0.004678199,2560.492,54.82563,339.0402,1.459604,73.27461,105.7308,7.636758,1271.74563069987,1260.543,168.4289,1828.67375787334,1813.292,229.3501,82.56952,82.79135,1715.622,203.1173
2.399998,B,2.399998,1.71386,-0.0007766231,1.058839,-0.001634254,2301.666,53.78,369.422,-0.5768095,72.82873,105.0146,7.57314,1124.08566697782,1113.878,151.1436,1950.70824716147,1934.229,245.6884,82.54648,82.76098,1903.778,226.8905
2.499998,B,2.499998,1.813024,-0.0005419686,1.028267,0.0007236813,2250.794,52.83195,398.4227,0.2834114,72.38284,104.3554,7.522946,1096.18423299497,1086.257,147.1924,2061.27164280254,2043.799,260.4829,82.534,82.73679,2103.248,252.2019
2.599998,B,2.599998,1.91082,0.003746062,1.004898,0.001207047,2232.395,51.89885,429.0232,0.5205237,71.93695,103.7068,7.475262,1086.09001402317,1076.229,146.0228,2170.23510693328,2151.768,275.1803,82.52391,82.71224,2313.573,278.9862
2.699998,B,2.699998,2.008214,-0.002654938,0.9804622,-0.001083923,2224.831,50.97175,458.4108,-0.5116364,71.49107,103.0696,7.430235,1083.10713634938,1073.133,146.6514,2278.57584203568,2259.123,289.7696,82.50519,82.69079,2534.657,307.2328
2.799998,B,2.799998,2.105905,0.002775381,0.9459152,0.001466094,2221.474,50.04725,481.9624,0.7538497,71.04518,102.4434,7.387826,1086.39955846532,1076.488,146.4158,2387.06126359862,2366.615,304.426,82.49825,82.6701,2766.479,336.9429
2.899998,B,2.899998,2.204326,0.000212788,0.9136996,-0.0002589513,2225.868,49.12322,505.2516,-0.1444578,70.5993,101.8599,7.355428,1095.06496423073,1084.954,148.4658,2496.15795182607,2474.708,319.1996,82.48353,82.6503,3009.079,368.1224
2.999998,B,2.999998,2.303767,-0.0006084754,0.8834053,-0.000004585391,2230.863,48.19795,528.2542,-0.002765343,70.1534,101.3114,7.331289,1104.67949378589,1094.468,149.8552,2606.13366846645,2583.673,334.0834,82.47168,82.63222,3262.534,400.7852
3.099998,B,3.099998,2.401468,0.001899131,0.8555582,0.0007697337,1782.541,47.28349,550.0997,0.4978758,69.70752,100.8024,7.316434,806.738070870248,799.1157,110.6364,2710.77990533458,2687.348,348.3171,82.46301,82.61485,3526.833,434.936
3.199997,B,3.199997,2.476409,-0.00008617569,0.8374028,-0.0001917682,1820.474,46.53936,566.3112,-0.1304663,69.26163,100.4299,7.333715,835.168943258368,827.2117,115.0129,2792.81075264638,2768.601,359.5988,82.45027,82.59959,3800.009,470.3275
3.299997,B,3.299997,2.554442,-0.00007343922,0.8233956,0.0001264687,1866.083,45.77915,585.7742,0.09051656,68.81575,100.0539,7.350148,867.941225987705,859.699,119.3298,2878.11877426516,2853.102,371.3161,82.44006,82.58494,4081.49,506.8696
3.399997,B,3.399997,2.635671,0.001265002,0.8097323,0.0004787893,1911.937,45.00014,606.0557,0.3605453,68.36987,99.67326,7.365506,901.801400697166,893.2689,123.7596,2966.76435715345,2940.907,383.5061,82.43112,82.57033,4371.602,544.6072
3.499997,S,0.010,2.707059,-0.04896583,0.4701104,-0.00000669681,0,24,198.2271,-0.002822537,40,55.97928,5.11337,-267.680088410734,-32.17041,-265.7399,3034.07599592243,3007.91,390.2761,82.42085,82.60718,4670.293,583.5376
3.599997,S,0.11,2.685552,0.04680427,0.473666,0.01201801,0,24,194.1285,4.915926,40,56.00848,5.122714,-292.154690167815,-289.3948,-40.06261,3004.6062801292,2978.645,386.7879,82.50943,82.60133,4969.468,622.4039
3.699997,S,0.21,2.662418,-0.0342754,0.4775277,-0.01063616,0,24,189.9711,-4.22316,40,56.07726,5.144724,-286.738583996957,-285.444,-27.21651,2975.70199407016,2949.896,383.7097,82.4145,82.58882,5265.747,660.9163
3.799997,S,0.31,2.639704,0.01958218,0.4813729,0.008517613,0,24,185.9165,3.283417,40,56.1462,5.166785,-281.134925215776,-278.7518,-36.5278,2947.34390383259,2921.766,380.1176,82.46571,82.58753,5559.184,699.1157
3.899997,S,0.4099999,2.617404,-0.009984327,0.485203,-0.007168454,0,24,181.963,-2.683274,40,56.21182,5.187782,-275.942990943483,-274.5227,-27.96107,2919.52565630609,2894.068,377.3733,82.41808,82.57081,5849.834,736.9841
3.999997,S,0.5099998,2.595505,0.003795212,0.4890179,0.006218014,0,24,178.1069,2.260453,40,56.27503,5.208009,-270.666880114675,-268.5384,-33.87754,2892.22677161119,2867.006,373.7848,82.43169,82.57198,6137.748,774.5452
4.099997,S,0.6099997,2.574003,-0.003565714,0.4928165,-0.006357762,0,24,174.3458,-2.245049,40,56.33428,5.226969,-265.718377885377,-264.3128,-27.29469,2865.44114499244,2840.324,371.2314,82.40463,82.55363,6422.977,811.7925
4.199997,S,0.7099996,2.552882,0.01078333,0.4966007,0.007890503,0,24,170.6765,2.706909,40,56.38898,5.244473,-260.702922842714,-258.5741,-33.24829,2839.14964306936,2814.269,367.7126,82.41991,82.5559,6705.571,848.7427
4.299997,S,0.8099995,2.53214,-0.01910525,0.500368,-0.009490988,0,24,167.0964,-3.16373,40,56.44217,5.261493,-256.040545902814,-254.8293,-24.87547,2813.34867203131,2788.563,365.287,82.36983,82.53705,6985.581,885.3872
4.399997,S,0.9099994,2.511761,0.0299335,0.5041203,0.01157335,0,24,163.6025,3.749146,40,56.49297,5.27775,-251.219519450544,-248.9794,-33.47395,2788.01607121395,2763.455,361.9211,82.41909,82.53861,7263.053,921.7536
4.499997,S,1.009999,2.49174,-0.04416448,0.507858,-0.01425195,0,24,160.1928,-4.487452,40,56.54117,5.293174,-246.857351480207,-245.8776,-21.97175,2763.14706340395,2738.68,359.5622,82.32543,82.5204,7538.034,957.8187
4.599997,S,1.109999,2.472069,0.06075006,0.5115807,0.01725446,0,24,156.8648,5.281351,40,56.5874,5.307969,-242.201847479647,-239.7451,-34.40962,2738.72809049018,2714.467,356.3963,82.42873,82.52013,7810.565,993.6272
4.699996,S,1.209999,2.452743,-0.06968149,0.5152817,-0.01841463,0,24,153.6144,-5.480118,40,56.63642,5.323655,-238.106752332565,-237.3024,-19.55496,2714.75266989064,2690.603,353.9648,82.28227,82.50544,8080.697,1029.132
4.799996,S,1.309999,2.433753,0.07913866,0.518966,0.01967183,0,24,150.4407,5.692695,40,56.68398,5.338872,-233.596622443079,-231.123,-33.90488,2691.20818787002,2667.228,351.1288,82.4247,82.50039,8348.466,1064.4
4.899996,S,1.409999,2.415086,-0.08615638,0.5226318,-0.02015705,0,24,147.3405,-5.672923,40,56.73197,5.354231,-229.719090245602,-228.9927,-18.25387,2668.08073330801,2644.235,348.5808,82.24786,82.49019,8613.922,1099.37
4.999996,S,1.509999,2.396742,0.08835593,0.5262758,0.01923038,0,24,144.3115,5.264243,40,56.78174,5.370156,-225.371207304238,-223.0399,-32.3324,2645.36568488182,2621.646,346.122,82.4099,82.47904,8877.097,1134.12
5.099996,S,1.609999,2.378708,-0.07896806,0.5298959,-0.01537563,0,24,141.3506,-4.094559,40,56.83652,5.387686,-221.596565736101,-220.7497,-19.35479,2623.04913580097,2599.502,343.3445,82.23807,82.47588,9138.042,1168.58
5.199996,S,1.709999,2.360983,0.06093185,0.5334975,0.00950365,0,24,138.4579,2.46235,40,56.89428,5.406171,-217.506461625838,-215.743,-27.64089,2601.12636121113,2577.657,341.2948,82.35838,82.45763,9396.785,1202.821
5.299996,S,1.809999,2.343522,-0.03773159,0.5370945,-0.002527387,0,24,137.0147,-0.6436691,40,56.95319,5.425022,-215.629994238984,-214.3734,-23.24521,2579.5299451251,2556.255,338.4035,82.25964,82.45889,9653.373,1236.8
5.399996,S,1.909999,2.326209,0.01167015,0.5407125,-0.004056745,0,24,134.5147,-1.007537,40,56.99318,5.437818,-212.29058777278,-211.1071,-22.38495,2558.1624930164,2534.949,336.5093,82.28712,82.43832,9907.823,1270.547
5.499996,S,2.009999,2.309145,0.01493165,0.5443277,0.009629447,0,24,132.0763,2.332655,40,57.02364,5.447564,-208.951191417819,-207.2767,-26.40019,2537.11993260412,2514.097,333.6838,82.29032,82.4396,10160.17,1304.059
5.599996,S,2.109998,2.292333,-0.03465321,0.5479341,-0.01332379,0,24,129.6968,-3.148609,40,57.05707,5.458263,-205.931471966711,-205.0773,-18.73692,2516.4037989152,2493.448,331.7891,82.22029,82.4205,10410.44,1337.327
5.699996,S,2.209998,2.27576,0.0552341,0.5515352,0.01721277,0,24,127.3748,3.968774,40,57.08913,5.468522,-202.647145043127,-200.7298,-27.8103,2496.00044521624,2473.215,329.1554,82.3075,82.41916,10658.67,1370.381
5.799995,S,2.309998,2.259426,-0.07336774,0.5551275,-0.02031668,0,24,125.108,-4.571358,40,57.12182,5.478982,-199.874613576256,-199.2266,-16.08176,2475.90519486715,2453.201,327.1966,82.16137,82.40298,10904.89,1403.189
5.899995,S,2.409998,2.243324,0.0855708,0.5587077,0.02180816,0,24,122.8939,4.789272,40,57.15683,5.490187,-196.647521219654,-194.6187,-28.17462,2456.1108813909,2433.543,324.8534,82.31251,82.39654,11149.12,1435.803
5.999995,S,2.509998,2.227448,-0.08709278,0.562272,-0.0206903,0,24,120.73,-4.435527,40,57.19614,5.502765,-194.003422004428,-193.3806,-15.53291,2436.60930578069,2414.156,322.6888,82.12862,82.38667,11391.41,1468.168
6.099995,S,2.609998,2.211793,0.08442571,0.5658263,0.01856197,0,24,118.6162,3.885072,40,57.23642,5.515656,-190.90173489807,-189.085,-26.27423,2417.39454827639,2395.036,320.6878,82.28575,82.37363,11631.77,1500.348
6.199995,S,2.709998,2.196351,-0.07444595,0.5693707,-0.0145504,0,24,116.5506,-2.97381,40,57.27947,5.52943,-188.311638560464,-187.5621,-16.78487,2398.45734150993,2376.241,318.3586,82.12108,82.3692,11870.24,1532.291
6.299995,S,2.809998,2.181121,0.05825968,0.5729083,0.008823817,0,24,114.5329,1.761267,40,57.32488,5.543961,-185.433795526777,-184.0293,-22.77958,2379.7941400043,2357.64,316.6307,82.23418,82.35095,12106.84,1564.047
6.399995,S,2.909998,2.166098,-0.02978249,0.5764436,-0.0001621748,0,24,112.5625,-0.03161901,40,57.3751,5.560032,-182.833575880625,-181.7318,-20.04169,2361.39885434746,2339.406,314.199,82.14437,82.35054,12341.6,1595.584
6.499995,S,3.009998,2.151278,-0.01279549,0.5799859,-0.009903775,0,24,110.6395,-1.886366,40,57.38732,5.563943,-180.332283881237,-179.5021,-17.28377,2343.26554472242,2321.315,312.6495,82.13866,82.3292,12574.54,1626.926
6.599995,S,3.109998,2.136654,0.04884888,0.5835295,0.01703065,0,24,108.7615,3.169423,40,57.40397,5.56927,-177.685325127866,-176.1001,-23.68184,2325.38617245998,2303.59,310.3031,82.19794,82.3282,12805.69,1658.078
6.699995,S,3.209997,2.122223,-0.07709671,0.5870684,-0.02211747,0,24,106.9259,-4.022265,40,57.42377,5.575608,-175.491876067646,-174.9467,-13.82211,2307.75684029626,2286.021,308.6549,82.05295,82.31052,13035.09,1689.018
6.799994,S,3.309997,2.10798,0.09316853,0.5905943,0.02403549,0,24,105.13,4.27204,40,57.4489,5.583649,-172.821154334879,-171.067,-24.5608,2290.36934107743,2268.749,306.6231,82.2144,82.30307,13262.74,1719.792
6.899994,S,3.409997,2.09392,-0.09620909,0.5941038,-0.0224359,0,24,103.372,-3.897923,40,57.47993,5.593576,-170.725036340289,-170.199,-13.39173,2273.22080973804,2251.702,304.7082,82.01393,82.29335,13488.67,1750.347
6.999994,S,3.509997,2.080042,0.08124097,0.5975963,0.01605613,0,24,101.651,2.727079,40,57.51928,5.606168,-168.150746445641,-166.7131,-21.94119,2256.30524358733,2234.849,303.0894,82.17336,82.27669,13712.92,1780.746
7.099994,S,3.609997,2.066337,-0.04531067,0.6010863,-0.004329633,0,24,99.96803,-0.7190055,40,57.56799,5.621758,-165.977593753537,-165.0991,-17.05429,2239.61460416097,2218.301,300.9088,82.04382,82.27507,13935.49,1810.941
7.199994,S,3.709997,2.052807,-0.00541987,0.6045941,-0.008735444,0,24,98.32581,-1.418566,40,57.58416,5.626932,-163.80904153215,-163.0378,-15.87696,2223.15077030911,2201.87,299.5328,82.06055,82.25328,14156.41,1840.963
7.299994,S,3.809997,2.039444,0.05943269,0.6081185,0.01996251,0,24,96.72238,3.17043,40,57.58622,5.62759,-161.540493538595,-160.0766,-21.69823,2206.90091025715,2185.762,297.388,82.12283,82.25209,14375.71,1870.813
7.399994,S,3.909997,2.026246,-0.09481437,0.6116374,-0.02612319,0,24,95.15326,-4.058112,40,57.59721,5.631108,-159.736326456453,-159.2975,-11.83218,2190.86593921542,2169.78,295.8948,81.94955,82.23443,14593.41,1900.469
7.499994,S,4.009997,2.013211,0.1072377,0.615133,0.02614864,0,24,93.61487,3.973714,40,57.61902,5.638087,-157.375604666012,-155.7924,-22.26677,2175.0387537664,2154.042,294.1557,82.13959,82.2238,14809.52,1929.981
7.599997,S,4.109999,2.00033,-0.08739224,0.618601,-0.01766346,0,24,92.10539,-2.626187,40,57.65608,5.649946,-155.548448668936,-154.9855,-13.22175,2159.41345106517,2138.529,292.265,81.93758,82.21781,15024.07,1959.293
7.699999,S,4.210001,1.987607,0.03740317,0.6221467,0.001630889,0,24,90.64011,0.2372635,40,57.70656,5.6661,-153.436132239093,-152.5123,-16.81205,2143.9905036259,2123.136,290.9749,82.03945,82.19625,15237.07,1988.46
7.800001,S,4.310004,1.975048,0.03650376,0.6227657,0.0159163,0,24,88.78992,2.266028,40,57.69912,5.66372,-150.90813888258,-149.6848,-19.17621,2128.78233075265,2108.066,288.9283,82.03667,82.19576,15448.55,2017.456
7.900003,S,4.410006,1.962703,-0.08867612,0.6225421,-0.02601752,0,24,86.87586,-3.62566,40,57.69981,5.66394,-148.622908722446,-148.2132,-11.02798,2113.83731937921,2093.156,287.6331,81.89001,82.17564,15658.54,2046.277
8.000006,S,4.510008,1.950562,0.1111547,0.6223618,0.02826934,0,24,85.02409,3.85666,40,57.71507,5.668822,-145.85385026853,-144.3825,-20.66493,2099.1411852133,2078.549,285.9699,82.07915,82.16634,15867.05,2074.967
8.100008,S,4.610011,1.938619,-0.09613097,0.6222077,-0.02063451,0,24,83.2298,-2.756388,40,57.74859,5.679548,-143.673826612081,-143.2086,-11.55272,2084.69013868313,2064.193,284.2816,81.86269,82.15853,16074.11,2103.47
8.20001,S,4.710013,1.926872,0.04513998,0.6221098,0.003695421,0,24,81.49477,0.4834314,40,57.79926,5.695764,-141.168131528472,-140.305,-15.5868,2070.47698314596,2050.004,283.1104,81.98112,82.13705,16279.75,2131.844
8.300013,S,4.810015,1.915307,0.03759123,0.6221162,0.01652556,0,24,79.82212,2.11749,40,57.7934,5.693888,-138.884682134901,-137.7833,-17.45615,2056.48706183327,2036.14,281.2355,81.97111,82.13596,16483.98,2160.062
8.400015,S,4.910017,1.903924,-0.09249552,0.6221904,-0.02714332,0,24,78.20511,-3.407171,40,57.79156,5.693298,-137.001778256565,-136.6475,-9.846217,2042.72209759306,2022.403,280.0666,81.81942,82.1157,16686.85,2188.121
8.500017,S,5.01002,1.892716,0.1140063,0.6222894,0.02891458,0,24,76.63601,3.55616,40,57.806,5.697919,-134.602770744647,-133.2778,-18.83969,2029.17059721894,2008.928,278.5699,82.01423,82.10537,16888.34,2216.061
8.600019,S,5.110022,1.881675,-0.09386741,0.6223977,-0.01956672,0,24,75.11073,-2.358203,40,57.84078,5.709049,-132.774107156944,-132.3419,-10.70444,2015.82543992559,1995.671,277.0054,81.79729,82.09766,17088.51,2243.832
8.700022,S,5.210024,1.870798,0.02873065,0.6225575,-0.001047164,0,24,73.63295,-0.1236919,40,57.89233,5.725547,-130.655405117511,-129.962,-13.44297,2002.68167159087,1982.541,275.9759,81.89606,82.07517,17287.35,2271.485
8.800024,S,5.310027,1.860076,0.05440719,0.6228179,0.02026438,0,24,72.20608,2.346305,40,57.87335,5.719473,-128.667698816277,-127.6094,-16.46869,1989.72975102029,1969.701,274.2719,81.91801,82.0728,17484.9,2298.999
8.900026,S,5.410029,1.849511,-0.1041711,0.6231236,-0.02941336,0,24,70.82213,-3.33874,40,57.873,5.719359,-127.118587825771,-126.8217,-8.682844,1976.97012714572,1956.969,273.1703,81.73881,82.05351,17681.17,2326.364
9.000029,S,5.510031,1.839091,0.1162305,0.6234335,0.02837498,0,24,69.47451,3.158047,40,57.89119,5.72518,-124.997157813632,-123.8227,-17.09469,1964.39095780515,1944.448,271.8671,81.94501,82.04066,17876.17,2353.624
9.100031,S,5.610034,1.828817,-0.07579833,0.6237419,-0.01314645,0,24,68.16159,-1.434814,40,57.93513,5.739242,-123.401721116847,-122.9324,-10.7522,1951.99104611505,1932.138,270.3551,81.74556,82.03458,18069.94,2380.729
9.200033,S,5.710036,1.818684,-0.01344988,0.6241295,-0.01173557,0,24,66.89081,-1.25618,40,57.95339,5.745084,-121.686981654777,-121.2076,-10.7907,1939.76583080775,1919.916,269.4574,81.7828,82.0108,18262.48,2407.72
9.300035,S,5.810038,1.808685,0.09419762,0.6246037,0.0287648,0,24,65.6609,3.020115,40,57.93772,5.740071,-119.882595162549,-118.7755,-16.25476,1927.70526397803,1907.952,267.9226,81.88486,82.00655,18453.81,2434.594
9.400038,S,5.91004,1.798818,-0.1225997,0.6250756,-0.0316269,0,24,64.4614,-3.257527,40,57.94779,5.743292,-118.603770753254,-118.3531,-7.70702,1915.80972976787,1896.096,266.7943,81.65083,81.99065,18643.95,2461.322
9.50004,S,6.010043,1.78908,0.09513055,0.6255243,0.01933884,0,24,63.28925,1.954268,40,57.98512,5.755237,-116.714907069949,-115.8175,-14.44563,1904.07397409272,1884.386,265.7714,81.8486,81.97203,18832.92,2487.957
9.600042,S,6.110045,1.779463,-0.0007861851,0.6260276,0.00862678,0,24,62.15081,0.8554086,40,58.01935,5.766192,-115.222174430392,-114.5117,-12.77576,1892.48792206514,1872.899,264.2527,81.74831,81.96899,19020.72,2514.456
9.700045,S,6.210047,1.76997,-0.08830218,0.6266314,-0.02797269,0,24,61.0499,-2.721964,40,57.99884,5.759629,-113.98842516726,-113.7181,-7.845687,1881.05618782571,1861.471,263.4012,81.63651,81.94602,19207.38,2540.835
9.800047,S,6.31005,1.760593,0.1230658,0.6272336,0.03244634,0,24,59.97488,3.098736,40,58.00518,5.761659,-112.254472830139,-111.1935,-15.39715,1869.7673886295,1850.244,262.1594,81.83601,81.93549,19392.91,2567.12
9.900049,S,6.410052,1.75133,-0.09819426,0.627802,-0.02084919,0,24,58.92209,-1.954462,40,58.0402,5.772865,-111.071763775772,-110.7465,-8.494083,1858.62281727688,1839.165,260.9016,81.6039,81.92596,19577.33,2593.266
10.00005,S,6.510054,1.742181,0.01587159,0.6284115,-0.004709991,0,24,57.89798,-0.433436,40,58.08322,5.786631,-109.58651556763,-109.0962,-10.35488,1847.61801488754,1828.16,260.1035,81.6932,81.90253,19760.64,2619.319
10.10005,S,6.610056,1.733138,0.08155575,0.6291245,0.02691042,0,24,56.90677,2.43129,40,58.05707,5.778263,-108.145471064492,-107.2378,-13.98203,1836.74638096577,1817.375,258.7202,81.75288,81.89786,19942.86,2645.262
10.20006,S,6.710059,1.724201,-0.123425,0.62984,-0.0332466,0,24,55.93847,-2.949303,40,58.05938,5.779003,-107.176369385439,-106.9686,-6.67029,1826.00610587116,1806.658,257.7785,81.52843,81.87971,20124.01,2671.081
10.30006,S,6.810061,1.715366,0.1046404,0.6305135,0.02305573,0,24,54.98845,2.008403,40,58.09097,5.789109,-105.579837404324,-104.7636,-13.10306,1815.39411061801,1796.07,256.8398,81.73729,81.86182,20304.09,2696.818
10.40006,S,6.910063,1.706631,-0.02005597,0.6312142,0.003603297,0,24,54.06211,0.308258,40,58.13892,5.804454,-104.403592229734,-103.8565,-10.67415,1804.9069036606,1785.664,255.5205,81.60596,81.85651,20483.13,2722.433
10.50006,S,7.010066,1.697996,-0.07859132,0.6320204,-0.02645972,0,24,53.16545,-2.223231,40,58.11123,5.795595,-103.393704510229,-103.1449,-7.168524,1794.54354712555,1775.297,254.7854,81.52244,81.83285,20661.12,2747.946
10.60007,S,7.110068,1.689454,0.1235215,0.6328303,0.03360032,0,24,52.28878,2.77312,40,58.11153,5.79569,-101.944907296932,-101.0263,-13.6547,1784.29908755069,1765.108,253.6573,81.7126,81.82222,20838.09,2773.374
10.70007,S,7.21007,1.681007,-0.1054602,0.6335919,-0.02354467,0,24,51.42737,-1.908904,40,58.14205,5.805455,-101.038543670267,-100.7758,-7.281857,1774.17126966402,1755.031,252.5686,81.47079,81.81072,21014.05,2798.678
10.80007,S,7.310072,1.67265,0.02320402,0.6343758,-0.002745195,0,24,50.58644,-0.2186606,40,58.19144,5.821262,-99.7763213889735,-99.33301,-9.395075,1764.15731114513,1745.013,251.8573,81.57465,81.78722,21189,2823.902
10.90007,S,7.410075,1.664381,0.0797503,0.6352662,0.02696862,0,24,49.77195,2.11057,40,58.16106,5.811541,-98.5798957675377,-97.80435,-12.34119,1754.25296357592,1735.183,250.6251,81.62383,81.7812,21362.96,2849.029
11.00007,S,7.510077,1.656199,-0.1220368,0.6361524,-0.03338456,0,24,48.97444,-2.567255,40,58.16213,5.811882,-97.825672263266,-97.64187,-5.993945,1744.45879863554,1725.405,249.7916,81.4019,81.76237,21535.93,2874.044
11.10008,S,7.610079,1.648102,0.1060977,0.6369929,0.02383499,0,24,48.19036,1.801182,40,58.19102,5.821128,-96.4660171135022,-95.75776,-11.66807,1734.77028021154,1715.735,248.9487,81.6105,81.74415,21707.94,2898.986
11.20008,S,7.710082,1.640086,-0.02175903,0.6378506,0.003082902,0,24,47.42385,0.228959,40,58.23946,5.836628,-95.5103819735798,-95.0428,-9.439239,1725.18505657587,1706.218,247.7799,81.47433,81.73717,21878.99,2923.819
